filename,cik,name,address,city,state,zip,ticker,exchange,subsidiaries
10/000168316823007508.htm,0001626644,"ODYSSEY HEALTH, INC.",2300 West Sahara Avenue,Las Vegas,NV,89102,ODYY,,
10/000106299323019828.htm,0001424864,RISE GOLD CORP.,650 - 669 Howe Street,Vancouver,British Columbia,V6C 0B4,,,http://www.sec.gov/Archives/edgar/data/1424864/000106299317004030/exhibit21-1.htm
10/000095017023055686.htm,0001846084,Global Crossing Airlines Group Inc,"4200 NW 36th Street,",Miami,Florida,33166,,,
10/000147793223007468.htm,0001818550,INCORDEX CORP.,6 Rosemary Way,Nuneaton,,CV10 7ST,,,
10/000176404623000106.htm,0001764046,CLARIVATE PLC,70 St. Mary Axe,London,,EC3A 8BE,CLVT,New York Stock Exchange,
10/000119312523259317.htm,0001835256,"The Duckhorn Portfolio, Inc.",1201 Dowdell Lane,Saint Helena,CA,94574,NAPA,New York Stock Exchange,
10/000095017023055978.htm,0001262104,"MEI Pharma, Inc.",11455 El Camino Real,San Diego,CA,92130,MEIP,Nasdaq,
10/000146737323000324.htm,0001467373,Accenture plc,1 Grand Canal Square,Dublin,,2,ACN,New York Stock Exchange,
10/000149315223034950.htm,0001647822,"Savmobi Technology, Inc.",Building B8,"Hangzhou, Zhejiang",,,,,
10/000149315223037175.htm,0000924095,"METAVESCO, INC.",410 Peachtree Pkwy,Cumming,GA,30041,,,
10/000165495423012664.htm,0001082733,"VISIUM TECHNOLOGIES, INC.",4094 Majestic Lane,Fairfax,VA,22033,,,
10/000165495423013558.htm,0001807887,Laser Photonics Corporation,1101 N. Keller Road,Orlando,FL,32810,LASE,Nasdaq,
10/000168316823006894.htm,,,,,,,,,
10/000147793223007646.htm,0001481504,"XERIANT, INC.",Innovation Centre 1 3998 FAU Boulevard,Boca Raton,Florida,33431,,,
10/000119312523259599.htm,0000898293,JABIL INC,10800 Roosevelt Boulevard North,St. Petersburg,Florida,33716,JBL,New York Stock Exchange,
10/000155837023016274.htm,0001913838,"VWF Bancorp, Inc.",976 South Shannon Street,Van Wert,Ohio,45891,,,
10/000155837023016336.htm,0001822145,PRESTO AUTOMATION INC.,985 Industrial Road,San Carlos,California,94070,PRST,Nasdaq,
10/000149315223038583.htm,0001746119,MU Global Holding Limited,"Rm. 5, 7F., No. 296, Sec. 4",Taipei City,,106427,MUGH,,
10/000149315223038298.htm,0001610820,BRIACELL THERAPEUTICS CORP.,Suite 300 – 235 15th Street,West Vancouver,BC,V7T 2X1,BCTX,Nasdaq,
10/000110465923109441.htm,0001134115,INTERNATIONAL TOWER HILL MINES LTD.,2710-200 Granville Street,Vancouver,British Columbia,V6C 1S4,THM,NYSE American,https://www.sec.gov/Archives/edgar/data/1134115/000110465921034157/tm211093d1_ex21-1.htm
10/000149315223037944.htm,0001892322,"HeartCore Enterprises, Inc.",1-2-33,Tokyo,,,HTCR,Nasdaq,
10/000107997323001429.htm,0000788920,"PRO-DEX, INC.",2361 McGaw Avenue,Irvine,CA,92614,PDEX,NASDAQ,
10/000085131023000083.htm,0000851310,HARMONIC INC.,2590 Orchard Parkway,San Jose,CA,95131,HLIT,The NASDAQ Global Select Market,
10/000095017023055784.htm,0001888654,"5E ADVANCED MATERIALS, INC.",9329 Mariposa Road,Hesperia,CA,92344,FEAM,The NASDAQ Global Select Market,
10/000095017023055861.htm,0001477246,S&W SEED CO,2101 Ken Pratt Blvd,Longmont,CO,80501,SANW,Nasdaq,
10/000149315223038473.htm,0001409624,"HIMALAYA TECHNOLOGIES, INC.",831 W North Ave.,Pittsburgh,PA,15233,,,
10/000109690623002003.htm,0001763329,"MYCOTOPIA THERAPIES, INC.",18851 NE 29th Ave.,Aventura,FL,33180,,,
10/000121390023081208.htm,0001807166,AMESITE INC.,607 Shelby Street,Detroit,MI,48226,AMST,Nasdaq,
10/000117494723001245.htm,0000065312,"EVI Industries, Inc.",4500 Biscayne Blvd.,Miami,Florida,33137,EVI,NYSE American,
10/000153949723001700.htm,0001512228,NioCorp Developments Ltd.,7000 South Yosemite Street,Centennial,CO,80112,NB,The Nasdaq Stock Market LLC,n2574_x163ex21-1.htm
10/000147793223007851.htm,0001230524,Cyber Apps World Inc.,Via Tomaso Rodari 6,Lugano,,6900,,,
10/000010359523000014.htm,0000103595,"VILLAGE SUPER MARKET, INC.",733 Mountain Avenue,Springfield,New Jersey,07081,VLGEA,The NASDAQ Stock Market,
10/000002244423000126.htm,0000022444,Commercial Metals Company,6565 N. MacArthur Blvd.,Irving,Texas,75039,CMC,New York Stock Exchange,
10/000147793223007434.htm,0001525306,First America Resources Corporation,1000 East Armstrong Street,Morris,IL,60450,,,
10/000147793223007307.htm,0001775194,"UPEXI, INC.",3030 North Rocky Point Drive,Tampa,FL,33607,UPXI,NASDAQ,upxi_ex211.htm
10/000010768723000028.htm,0000107687,"WINNEBAGO INDUSTRIES, INC.",13200 Pioneer Trail,Eden Prairie,Minnesota,55347,WGO,New York Stock Exchange,
10/000143774923029421.htm,0001415744,NORTHERN MINERALS & EXPLORATION LTD.,881 West State Road,Pleasant Grove,UT,84062,,,
10/000114421523000090.htm,0001144215,"ACUITY BRANDS, INC","1170 Peachtree Street, N.E.",Atlanta,Georgia,30309,AYI,New York Stock Exchange,
10/000149315223038190.htm,0001935033,KEEMO FASHION GROUP LIMITED,69 Wanke Boyu,Shenzhen,,518052,,,
10/000149315223037178.htm,0000704172,"PHI GROUP, INC.",2323 Main Street,Irvine,CA,92614,PHIL,,
10/000149315223037402.htm,0000069422,THE INTERGROUP CORPORATION,1516 S. Bundy Drive,Los Angeles,California,90025,INTG,NASDAQ,
10/000147793223007491.htm,0001554906,CROWN BAUS CAPITAL CORP.,Suite 204-2383 King George Blvd,British,BC,V4A5A4,CBCA,,
10/000101376223003824.htm,0001593001,"NIGHTFOOD HOLDINGS, INC.",520 White Plains,Tarrytown,New York,10591,,,
10/000170274423000098.htm,0001702744,The Simply Good Foods Company,"1225 17th Street, Suite 1000",Denver,CO,80202,SMPL,Nasdaq,
10/000155335023000446.htm,0001121795,GHST World Inc.,667 Madison Avenue,New York,NY,10065,,,
10/000168316823006893.htm,0001415813,Un Monde International Ltd.,5689 Condor Place,Mississauga,ON,L5V 2J4,,,
10/000159991623000217.htm,0001880249,"Perfect Solutions Group, Inc.",,,,,,,
10/000169295123000181.htm,0001692951,"Cottonwood Communities, Inc.","1245 Brickyard Road, Suite 250",Salt Lake City,UT,84106,,,
10/000101323723000128.htm,0001013237,FACTSET RESEARCH SYSTEMS INC,45 Glover Avenue,Norwalk,Connecticut,06850,FDS,New York Stock Exchange LLC,
10/000100865423000079.htm,0001008654,TUPPERWARE BRANDS CORPORATION,14901 South Orange Blossom Trail,"Orlando,",Florida,32837,TUP,New York Stock Exchange,
10/000109690623001881.htm,0001844793,"YO-HEALTH, INC.",4418 Summit View Road,Dublin,Ohio,43016,,,
10/000164033423001799.htm,0001569083,"MAKINGORG, INC.",385 S. Lemon Avenue #E 301,Walnut,CA,91789,,,
10/000168316823007319.htm,0001443089,"Wearable Health Solutions, Inc.",2901 Pacific Coast Highway,Newport Beach,CA,92663,,,
10/000173112223001993.htm,,,,,,,,,
10/000149315223038652.htm,0001482554,Hartford Great Health Corp.,8832 Glendon Way,Rosemead,California,91770,HFUS,,
10/000114036123046338.htm,0001500375,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",624 Market Street,Shreveport,Louisiana,71101,HFBL,"Nasdaq Stock Market, LLC",
10/000160706223000457.htm,0000773318,"VERITEC, INC.",12445 Winnetka Avenue N.,Golden Valley,MN,55427,VRTC,,
10/000118518523001037.htm,0001522222,"CLS HOLDINGS USA, INC.",516 S. 4th Street,Las Vegas,NV,89101,,NONE,
10/000149315223037411.htm,0001021917,"AWAYSIS CAPITAL, INC.",3400 Lakeside Drive,Miramar,Florida,33027,,,
10/000149315223037116.htm,0001008653,"Ecomax, Inc.",630 Fifth Avenue,New York,NY,10111,,,
10/000149315223036786.htm,0001308027,VYSTAR CORPORATION,725 Southbridge St,Worcester,MA,01610,,,
10/000010513223000059.htm,0000105132,WD-40 COMPANY,9715 Businesspark Avenue,San Diego,California,92131,WDFC,NASDAQ Global Select Market,
10/000182912623006691.htm,0001301991,"SMARTMETRIC, INC.",3960 Howard Hughes Parkway,Las Vegas,NV,89109,,,
10/000141057823002149.htm,0001823584,ALLIANCE ENTERTAINMENT HOLDING CORPORATION,"8201 Peters Road,",Plantation,FL,33324,AENT,Nasdaq,
10/000000695523000034.htm,0000006955,ENERPAC TOOL GROUP CORP.,N86 W12500 WESTBROOK CROSSING,MENOMONEE FALLS,WI,53051,EPAC,NYSE,
10/000155837023016408.htm,0001822145,PRESTO AUTOMATION INC.,985 Industrial Road,San Carlos,California,94070,PRST,The Nasdaq Stock Market LLC,
10/000120677423001194.htm,,,,,,,,,
10/000188584923000017.htm,0001885849,TOFLA MEGALINE INC.,"Manzanillo 33. Local E, Col. Roma Norte",Mexico,,06700,,,
10/000119312523265441.htm,0001849635,Digital World Acquisition Corp.,3109 Grand Ave,#450 Miami,Florida,33133,DWACU,The Nasdaq Stock Market LLC,
10/000178871723000053.htm,0001788717,F45 Training Holdings Inc.,3601 South Congress Avenue,Austin,Texas,78704,FXLV,New York Stock Exchange,
10/000095017023055282.htm,0000717954,UNIFIRST CORPORATION,68 Jonspin Road,Wilmington,Massachusetts,01887,UNF,New York Stock Exchange,
10/000168316823007142.htm,0001469115,RIDGEDALE HOLDINGS INC.,"2030 Powers Ferry Rd. SE, Suite #212",Atlanta,Georgia,30339,,,
10/000095017023053417.htm,0001852061,GENERATION ASIA I ACQUISITION LIMITED,Boundary Hall,Grand Cayman,,KY1-1102,GAQ.U,The New York Stock Exchange,
10/000149315223038585.htm,0001785493,PHOENIX PLUS CORP.,2-3 & 2-5 BEDFORD BUSINESS PARK,KUALA LUMPUR,,58200,PXPC,,
10/000121390023081163.htm,0000050292,IEH Corporation,140 58th Street,Brooklyn,NY,11220,IEHC,NONE,
10/000147793223007594.htm,0001530425,"ARTISAN CONSUMER GOODS, INC.",999 N Northlake Way Ste 203,Seattle,Washington,98103-3442,ARRT,,
10/000149315223038909.htm,0001281845,"UNIQUE LOGISTICS INTERNATIONAL, INC.",154-09 146th Ave,Jamaica,NY,11434,,,
04/000141057823000780.htm,0001844642,"Landcadia Holdings IV, Inc.",1510 West Loop South,Houston,Texas,77027,LCAHU,Nasdaq,
04/000168316823002485.htm,0001736865,"GOLDEN DEVELOPING SOLUTIONS, INC",PO Box 460573,Fort Lauderdale,FL,33346,,,
04/000149315223012603.htm,0001559998,"Gaucho Group Holdings, Inc.",112 NE 41st Street,Miami,Florida,33137,VINO,The Nasdaq Stock Market LLC,
04/000155837023006062.htm,0001641640,Nabriva Therapeutics plc,"Alexandra House, Office 225/227,",Dublin 4,,00000,NBRV,Nasdaq,
04/000162828023011799.htm,0001136174,"Ontrak, Inc.",2200 Paseo Verde Parkway,Henderson,NV,89052,OTRK,NASDAQ,
04/000119312523108202.htm,0001852407,FINTECH ECOSYSTEM DEVELOPMENT CORP.,100 Springhouse Drive,Collegeville,PA,19426,FEXDU,The Nasdaq Stock Market LLC,
04/000166357723000157.htm,0001496383,"ILUSTRATO PICTURES INTERNATIONAL, INC.",26 Broadway,New York,NY,10004,,,
04/000121390023029772.htm,0001849058,Clover Leaf Capital Corp.,c/o Yntegra Capital Investments,Miami,FL,33131,CLOE,Nasdaq,
04/000119312523127325.htm,0001273931,"MONEYGRAM INTERNATIONAL, INC.","2828 N. Harwood St., 15th Floor",Dallas,Texas,75201,MGI,The NASDAQ Stock Market LLC,
04/000110465923041785.htm,0001838337,Apollo Strategic Growth Capital II,"9 West 57th Street, 42nd Floor",New York,NY,10019,APGB.U,New York Stock Exchange,
04/000121390023033118.htm,0001409197,"BESPOKE EXTRACTS, INC.",12001 E. 33rd Avenue,Aurora,,80010,,,
04/000119312523127172.htm,0001792044,VIATRIS INC.,1000 Mylan Boulevard,Canonsburg,Pennsylvania,15317,VTRS,The NASDAQ Stock Market,
04/000137647423000192.htm,0001276531,"SCIENTIFIC ENERGY, INC","Room K, 9F",Macau,,00000,,,
04/000114036123018227.htm,0001850502,Enphys Acquisition Corp.,100 Wall Street,New York,NY,10005,NFYSU,New York Stock Exchange,
04/000149315223012473.htm,0001826660,Wetouch Technology Inc.,"No. 29, Third Main Avenue",Sichuan,,620500,,,
04/000149315223012010.htm,0000830656,"PRESSURE BIOSCIENCES, INC.",14 Norfolk Avenue,South Easton,Massachusetts,02375,,,
04/000173112223000664.htm,0001471781,GBT TECHNOLOGIES INC.,2450 Colorado Ave.,Santa Monica,CA,90404,,,
04/000119312523095366.htm,0001837248,Sustainable Development Acquisition I Corp.,5701 Truxtun Avenue,Bakersfield,California,90036,SDACU,The Nasdaq Stock Market LLC,
04/000095017023011581.htm,0000944745,"Civista Bancshares, Inc.",100 East Water Street,Sandusky,Ohio,44870,CIVB,NASDAQ,
04/000182646623000014.htm,0001145604,"NIKA PHARMACEUTICALS, INC",2269 Merrimack Valley Avenue,Henderson,NV,89044,,,
04/000149315223012437.htm,0001329606,"CLEAN ENERGY TECHNOLOGIES, INC.",2990 Redhill Ave,Costa Mesa,California,92626,CETY,NASDAQ,
04/000141057823000695.htm,0001823086,KINGSWOOD ACQUISITION CORP.,17 Battery Place,New York,NY,10004,,NONE,
04/000147793223002550.htm,0001922981,"DILIGENT CAPITAL HOLDINGS, INC.",302 Perimeter Center N,Atlanta,Georgia,30346,,,
04/000155837023006647.htm,0000819913,"Hallmark Financial Services, Inc.","5420 Lyndon B. Johnson Freeway, Suite 1100",Dallas,Texas,75240,HALL,Nasdaq Global Market,
04/000119312523105424.htm,0001862463,Insight Acquisition Corp. /DE,333 East 91st Street,New York,NY,10128,INAQ.UT,The New York Stock Exchange,
04/000168316823002212.htm,,,,,,,,,
04/000101738623000155.htm,0000867038,SPINDLETOP OIL & GAS CO.,12850 Spurling Rd.,Dallas,TX,75230,SPND,,
04/000149315223012978.htm,0000908259,"Oncotelic Therapeutics, Inc.",29397 Agoura Road,Agoura Hills,CA,91301,,,
04/000121390023029591.htm,0001546652,VANECK MERK GOLD TRUST,c/o Merk Investments LLC,Menlo Park,California,94025,OUNZ,NYSE,
04/000118518523000346.htm,0001077688,HOOKER FURNISHINGS CORPORATION,440 East Commonwealth Boulevard,Martinsville,VA,24112,HOFT,NASDAQ,
04/000117184323002333.htm,0001376321,ZW Data Action Technologies Inc.,"Room 1811, Xinghuo Keji Plaza, No. 2 Fufeng Road, Fengtai District",Beijing,,,CNET,Nasdaq,ex_496188.htm
04/000149315223014709.htm,0001534708,"EASTSIDE DISTILLING, INC.",2321 NE Argyle Street,Portland,Oregon,97211,EAST,Nasdaq,
04/000121465923006219.htm,0001722969,ATLIS Motor Vehicles Inc.,1828 N. Higley Rd. Ste 116,Mesa,AZ,85205,AMV,NASDAQ,
04/000141057823000614.htm,0001847513,CORNER GROWTH ACQUISITION CORP. 2,"251 Lytton Avenue, Suite 200",Palo Alto,California,94301,TRONU,The Nasdaq Stock Market LLC,
04/000141057823000608.htm,0001858180,PRIME NUMBER ACQUISITION I CORP.,"1129 Northern Blvd., Suite 404",Manhasset,NY,11030,,Nasdaq,
04/000110465923043112.htm,0001687187,"RAMACO RESOURCES, INC.",250 West Main Street,Lexington,Kentucky,40507,METC,NASDAQ Global Select Market,https://www.sec.gov/Archives/edgar/data/1687187/000155837023003736/metc-20221231xex21d1.htm
04/000121390023033935.htm,0001596961,"RumbleOn, Inc.",901 W Walnut Hill Lane,Irving,Texas,75038,RMBL,Nasdaq,
04/000110465923050443.htm,0001847607,RF Acquisition Corp.,"111 Somerset, #05-06",,,238164,RFACU,Nasdaq,
04/000162053323000030.htm,0001620533,SHAKE SHACK INC.,225 Varick Street,"New York,",New York,10014,SHAK,New York Stock Exchange,
04/000121390023029863.htm,0001929231,PLUTONIAN ACQUISITION CORP.,1441 Broadway,New York,NY,10018,PLTN,The Nasdaq Stock Market LLC,
04/000121390023032682.htm,0001676047,NUTRIBAND INC.,121 South Orange Ave,Orlando,FL,32801,NTRB,The Nasdaq Stock Market LLC,
04/000003872323000037.htm,0000038723,1st FRANKLIN FINANCIAL CORPORATION,135 East Tugalo Street,Toccoa,Georgia,30577,,,
04/000149315223012130.htm,0001331421,"HALLMARK VENTURE GROUP, INC.",5112 West Taft Road,Liverpool,NY,13088,,,
04/000168316823002404.htm,0001490161,SOW GOOD INC.,1440 N Union Bower Rd,Irving,TX,75061,SOWG,,
04/000147793223002383.htm,0001938338,GLOBALTECH CORPORATION,3550 Barron Way Suite 13a,Reno,NV,89511,,,
04/000164175123000012.htm,0001641751,BrewBilt Manufacturing Inc.,110 Spring Hill Road #10,"Grass Valley,",CA,95945,,,
04/000000684523000006.htm,0000006845,"APOGEE ENTERPRISES, INC.",4400 West 78th Street,Minneapolis,Minnesota,55435,APOG,The NASDAQ Stock Market LLC,
04/000110465923046240.htm,0001835856,AURORA ACQUISITION CORP.,20 North Audley Street,London,,W1K 6LX,AURCU,Nasdaq,
04/000156459023006300.htm,0001520262,Alkermes plc.,Connaught House,Dublin 4,,D04 C5Y6,ALKS,Nasdaq Global Select Market,
04/000182176923000049.htm,0001821769,Navitas Semiconductor Corporation,3520 Challenger Street,"Torrance,",California,90503-1640,NVTS,Nasdaq Stock Market LLC,
04/000121390023028171.htm,0001473579,NANOMIX Corp,2121 Williams Street,San Leandro,CA,94577,,,
04/000155837023006079.htm,0001427570,RESHAPE LIFESCIENCES INC.,1001 Calle Amanecer,San Clemente,California,92673,RSLS,Nasdaq,
04/000114036123021619.htm,0000795212,KASPIEN HOLDINGS INC.,2818 N. Sullivan Rd.,Spokane,WA,99216,KSPN,NASDAQ,
04/000149315223013852.htm,0001008586,"STREAMLINE HEALTH SOLUTIONS, INC.",2400 Old Milton Pkwy.,Alpharetta,GA,30009,STRM,Nasdaq,
04/000095017023015258.htm,0001815776,"GRAPHITE BIO, INC.",201 Haskins Way,South San Francisco,CA,94080,GRPH,The Nasdaq Global Market,
04/000173112223000634.htm,0001845942,BANNIX ACQUISITION CORP.,8265 West Sunset Blvd.,West Hollywood,CA,90046,BNIX,Nasdaq,
04/000140247923000029.htm,0001402479,"MEDAVAIL HOLDINGS, INC.","4720 East Cotton Gin Loop,","Phoenix,",Arizona,85040,MDVL,The Nasdaq Stock Market LLC,
04/000095017023015265.htm,0001850270,ProKidney Corp,2000 Frontis Plaza Blvd,Winston-Salem,NC,27103,PROK,Nasdaq,
04/000002270123000008.htm,0000022701,PINEAPPLE ENERGY INC.,10900 Red Circle Drive,Minnetonka,MN,55343,PEGY,Nasdaq,
04/000095017023015913.htm,0001640384,"LM FUNDING AMERICA, INC.",1200 Platt Street,Tampa,FL,33602,LMFA,The Nasdaq Stock Market LLC,
04/000182912623002787.htm,0001519177,Sollensys Corp,1470 Treeland Blvd SE,Palm Bay,FL,32909,,,
04/000121390023028058.htm,0001261379,FRONTIER FUNDS,25568 Genesee Trail Road,Golden,Colorado,80401,,,
04/000182912623002816.htm,0001341766,"CELSIUS HOLDINGS, INC.",2424 N. Federal Highway,Boca Raton,Florida,33431,CELH,Nasdaq,
04/000121390023031057.htm,0001066923,Future FinTech Group Inc.,Americas Tower,New York,NY,10036,FTFT,Nasdaq,
04/000149315223012242.htm,0001479915,CQENS Technologies Inc.,5550 Nicollet Avenue,Minneapolis,MN,55419,,,
04/000158377123000003.htm,0001583771,"HEPION PHARMACEUTICALS, INC.",399 Thornall Street,Edison,New Jersey,08837,HEPA,Nasdaq,hepa-q4202210xkxex211.htm
04/000110465923053117.htm,0001411579,"AMC ENTERTAINMENT HOLDINGS, INC.",One AMC Way,Leawood,KS,66211,AMC,New York Stock Exchange,
04/000155837023006076.htm,0001083220,"XCEL BRANDS, INC.","1333 Broadway, 10th Floor",New York,NY,10018,XELB,NASDAQ,
04/000121390023030192.htm,0001419793,"ORIGINCLEAR, INC.",13575 58th Street North,Clearwater,FL,33760,,NONE,
04/000156459023005807.htm,0000061004,LGL GROUP INC,2525 Shader Road,Orlando,Florida,32804,LGL,NYSE American,
04/000121390023030267.htm,0001413891,"High Wire Networks, Inc.",980 N. Federal Highway,Boca Raton,Florida,33432,HWNI,NONE,
04/000119983523000212.htm,0001106213,SEAFARER EXPLORATION CORP.,14497 N. Dale Mabry Highway,Tampa,Florida,33618,,,
04/000147793223002714.htm,0001651992,"APPSOFT TECHNOLOGIES, INC.",1225 Franklin Avenue,Garden City,NY,11530,,,
04/000164033423000632.htm,0000895464,YUBO INTERNATIONAL BIOTECH LIMITED,Room 105,Xicheng District,,100034,,,
04/000140352823000019.htm,0001403528,"Oaktree Capital Group, LLC","333 South Grand Avenue, 28th Floor",Los Angeles,CA,90071,OAK-PA,New York Stock Exchange,https://www.sec.gov/Archives/edgar/data/1403528/000140352823000004/exhibit2112022listofsubsid.htm
04/000072839123000026.htm,0000728391,"IPALCO ENTERPRISES, INC.",One Monument Circle,Indianapolis,Indiana,46204,,,
04/000095017023013878.htm,0000732834,"CONTINENTAL RESOURCES, INC.","20 N. Broadway,","Oklahoma City,",Oklahoma,73102,,,
04/000119312523126947.htm,0001341235,"ALDEYRA THERAPEUTICS, INC.",131 Hartwell Avenue,Lexington,MA,02421,ALDX,The Nasdaq Stock Market LLC,
04/000155837023007317.htm,0001282648,Battalion Oil Corp,3505 West Sam Houston Parkway North,Houston,TX,77043,BATL,NYSE American,
04/000149315223012328.htm,0001795938,"CREATIONS, INC.",c/o Sichenzia Ross Ference LLP,New York,NY,10036,,,
04/000149315223014701.htm,0001054102,"Interpace Biosciences, Inc.",Morris Corporate Center 1,Parsippany,NJ,07054,,,
04/000121390023032044.htm,0001397047,"FLEXSHOPPER, INC.",901 Yamato Road,Boca Raton,FL,33431,FPAY,The NASDAQ Stock Market LLC,
04/000121390023033920.htm,0001000683,"BLONDER TONGUE LABORATORIES, INC.",One Jake Brown Road,Old Bridge,New Jersey,08857,NONE,NONE,
04/000175612523000686.htm,0001138724,"GLOBAL ARENA HOLDING, INC.",208 East 51 Street,New York,NY,10022,,,
04/000121390023028772.htm,0001784058,PONY GROUP INC.,Engineer Experiment Building,Shenzhen,,518000,,,
04/000121390023029933.htm,0001117171,"CBAK ENERGY TECHNOLOGY, INC.",CBAK Industrial Park,Dalian City,,116450,CBAT,The Nasdaq Stock Market LLC,
04/000147793223002620.htm,0001128353,ENERTECK CORPORATION,10701 Corporate Drive,Stafford,Texas,77477,,,http://www.sec.gov/Archives/edgar/data/1128353/000114420407019228/v071685_ex21-1.htm
04/000149315223012637.htm,0000813716,CirTran Corporation,6360 S Pecos Road,Las Vegas,NV,89120,,,
04/000121390023026293.htm,0001530163,"SAMSARA LUGGAGE, INC.",135 East 57th Street,New York,New York,10022,,,
04/000119312523088468.htm,0001838513,MARBLEGATE ACQUISITION CORP.,411 Theodore Fremd Avenue,Rye,NY,10580,GATEU,The Nasdaq Stock Market LLC,
04/000121390023029942.htm,0001760026,"MESO NUMISMATICS, INC.",433 Plaza Real Suite 275,Boca Raton,Florida,33432,MSSV,,
